DUNS Number ,Country,Entity Type,Ownership Type,Employees Total,Revenue (USD),SIC Code,Year Found,Global Ultimate Country Name,Legal Status,Corporate Family Members,Market Value (USD),IT Budget,IT spend,No. of PC,No. of Desktops,No. of Laptops,No. of Routers,No. of Servers,No. of Storage Devices
547740733,CHINA               ,Branch,Private,1,0,5441,,CHINA               ,0.0,25,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
638158706,CHINA               ,Branch,Private,0,0,3251,2023.0,CHINA               ,0.0,151,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547782873,CHINA               ,Parent,Unknown,0,2205000,9611,1950.0,CHINA               ,0.0,2,0,127890,79291,5.5,5.5,5.5,0.0,5.5,5.5
728804083,CHINA               ,Branch,Unknown,0,0,9999,2010.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
639622318,CHINA               ,Subsidiary,Private,150,3016950,4131,2022.0,CHINA               ,3.0,22,9714579,87492,54245,75.5,5.5,0.0,30.5,5.5,0.0
547840576,CHINA               ,Parent,Private,44,1015538,5146,1989.0,CHINA               ,3.0,4,2376359,30466,18888,5.5,5.5,5.5,5.5,5.5,5.5
639589926,CHINA               ,Subsidiary,Private,25,4391800,6552,2023.0,CHINA               ,3.0,24,15503054,355736,220556,30.5,5.5,5.5,5.5,5.5,5.5
547798556,CHINA               ,Parent,Private,47,2044801,6512,2004.0,CHINA               ,3.0,2,7218148,165629,102689,30.5,5.5,5.5,5.5,5.5,5.5
728900784,CHINA               ,Branch,Private,0,0,173,2018.0,CHINA               ,3.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
547925297,CHINA               ,Parent,Private,6,10627908,3731,1997.0,CHINA               ,3.0,5,0,297581,184500,5.5,5.5,5.5,5.5,5.5,5.5
639588593,CHINA               ,Branch,Private,0,0,5511,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728862474,CHINA               ,Branch,Private,1,0,5999,2012.0,CHINA               ,3.0,58,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
728741750,CHINA               ,Parent,Private,2,1997260,8741,2011.0,CHINA               ,3.0,6,6730766,161778,100302,5.5,5.5,5.5,5.5,0.0,0.0
728830793,CHINA               ,Parent,Private,0,2062215,4724,2018.0,CHINA               ,3.0,2,5176160,59804,37078,5.5,5.5,5.5,0.0,0.0,0.0
728764555,CHINA               ,Branch,Private,0,0,2099,2015.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728895093,CHINA               ,Branch,Private,0,0,191,2010.0,CHINA               ,3.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
728848374,CHINA               ,Branch,Private,0,0,5141,2018.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638047833,CHINA               ,Subsidiary,Unknown,11,846967,8742,2023.0,CHINA               ,3.0,2,2854279,59288,36758,5.5,5.5,5.5,5.5,5.5,5.5
639566534,CHINA               ,Branch,Private,0,0,8748,2023.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547798893,CHINA               ,Subsidiary,Private,10,1731657,6719,2006.0,CHINA               ,3.0,22,0,122948,76227,5.5,5.5,5.5,5.5,5.5,5.5
547798809,CHINA               ,Subsidiary,Private,30,311899,8712,2006.0,CHINA               ,3.0,22,1051100,21833,13536,30.5,5.5,5.5,5.5,5.5,5.5
639601901,CHINA               ,Subsidiary,Private,10,666120,115,2023.0,CHINA               ,0.0,3,0,25313,15694,0.0,0.0,0.0,0.0,0.0,0.0
728855429,CHINA               ,Parent,Private,0,437340,5812,2016.0,CHINA               ,3.0,2,1110844,7872,4880,5.5,5.5,5.5,0.0,0.0,0.0
639625021,CHINA               ,Subsidiary,Private,40,1230200,7011,,CHINA               ,0.0,2,0,30755,19068,30.5,5.5,5.5,5.5,5.5,5.5
639609070,CHINA               ,Branch,Private,1,0,7389,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
728866073,CHINA               ,Branch,Unknown,0,0,8741,2018.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728866335,CHINA               ,Parent,Unknown,0,1997260,8741,2019.0,CHINA               ,3.0,3,6730766,161778,100302,5.5,5.5,5.5,0.0,0.0,0.0
728901985,CHINA               ,Branch,Private,4,0,7011,2014.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
728891174,CHINA               ,Branch,Private,0,0,5942,2012.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728874807,CHINA               ,Branch,Private,0,0,5051,2014.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728919055,CHINA               ,Branch,Private,0,0,5942,2014.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638067961,CHINA               ,Branch,Private,0,0,7011,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638058332,CHINA               ,Parent,Private,0,1230200,7011,2023.0,CHINA               ,3.0,2,0,30755,19068,5.5,5.5,5.5,0.0,5.5,5.5
639627382,CHINA               ,Subsidiary,Unknown,9,971469,8093,2023.0,CHINA               ,3.0,2,3108701,106862,66254,5.5,5.5,5.5,5.5,5.5,5.5
547798174,CHINA               ,Parent,Private,2,1301237,6512,1999.0,CHINA               ,3.0,2,4593367,105400,65348,5.5,5.5,5.5,5.5,5.5,5.5
639559854,CHINA               ,Subsidiary,Private,29,1277334,7371,2023.0,CHINA               ,3.0,2,6182297,114960,71275,30.5,5.5,0.0,5.5,5.5,5.5
728890148,CHINA               ,Branch,Private,13,0,6552,2009.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
728788646,CHINA               ,Parent,Private,0,1379300,7389,2018.0,CHINA               ,3.0,2,6675812,111723,69268,5.5,5.5,5.5,0.0,5.5,5.5
728897861,CHINA               ,Branch,Private,194,0,7011,2015.0,CHINA               ,3.0,1688,0,0,0,300.5,5.5,0.0,30.5,0.0,125.5
728879157,CHINA               ,Branch,Private,0,0,5431,2017.0,CHINA               ,3.0,23,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728745599,CHINA               ,Parent,Private,0,553590,7011,2017.0,CHINA               ,3.0,3,0,16608,10296,5.5,5.5,5.5,0.0,5.5,5.5
728761759,CHINA               ,Parent,Private,0,12489540,5051,2018.0,CHINA               ,3.0,4,42464436,362197,224562,5.5,5.5,5.5,0.0,0.0,0.0
639580855,CHINA               ,Branch,Private,1,0,5813,2023.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
728812893,CHINA               ,Subsidiary,Private,25,1379300,7389,2010.0,CHINA               ,3.0,4,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
638001039,CHINA               ,Subsidiary,Private,25,1379300,7389,2021.0,CHINA               ,3.0,6,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
639563593,CHINA               ,Subsidiary,Private,20,1889120,4725,2023.0,CHINA               ,3.0,29,4741691,54784,33966,5.5,5.5,5.5,5.5,5.5,5.5
728837705,CHINA               ,Branch,Private,0,0,6519,2012.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
639545004,CHINA               ,Branch,Private,1,0,4731,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547798325,CHINA               ,Parent,Private,610,27423455,5122,2003.0,CHINA               ,3.0,53,64170885,795280,493073,30.5,0.0,5.5,75.5,0.0,125.5
547798555,CHINA               ,Parent,Private,0,8018238,6512,2004.0,CHINA               ,3.0,5,28304380,649477,402675,5.5,5.5,5.5,0.0,5.5,5.5
638072709,CHINA               ,Branch,Private,0,0,273,2023.0,CHINA               ,3.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
728792535,CHINA               ,Parent,Private,0,2094360,5149,2019.0,CHINA               ,3.0,2,4900802,62831,38955,5.5,5.5,5.5,0.0,0.0,0.0
638128385,CHINA               ,Subsidiary,Private,12,689820,721,2022.0,CHINA               ,3.0,2,0,26213,16252,0.0,0.0,0.0,0.0,0.0,0.0
728777056,CHINA               ,Subsidiary,Unknown,11,846967,8742,2018.0,CHINA               ,3.0,16,2854279,59288,36758,5.5,5.5,5.5,5.5,5.5,5.5
639574329,CHINA               ,Subsidiary,Unknown,11,846967,8742,2023.0,CHINA               ,3.0,3,2854279,59288,36758,5.5,5.5,5.5,5.5,5.5,5.5
728777044,CHINA               ,Subsidiary,Private,0,4027556,7389,2018.0,CHINA               ,3.0,4,19493371,326232,202263,5.5,5.5,5.5,0.0,5.5,5.5
728784184,CHINA               ,Parent,Private,2,73150,161,2011.0,CHINA               ,3.0,2,0,2780,1723,0.0,0.0,0.0,0.0,0.0,0.0
728879760,CHINA               ,Subsidiary,Private,11,942337,1721,2009.0,CHINA               ,3.0,4,2883551,27328,16943,5.5,5.5,5.5,5.5,5.5,5.5
728859041,CHINA               ,Branch,Private,18,0,4111,2015.0,CHINA               ,3.0,127,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
639627718,CHINA               ,Branch,Private,1,0,5993,,CHINA               ,0.0,2,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547862992,CHINA               ,Subsidiary,Private,117,3112100,1799,1992.0,CHINA               ,3.0,27,9523026,77802,48237,5.5,5.5,5.5,30.5,5.5,5.5
547925086,CHINA               ,Subsidiary,Private,58,1011750,6553,1993.0,CHINA               ,3.0,91,3571478,81952,50810,30.5,5.5,5.5,5.5,5.5,5.5
728821912,CHINA               ,Branch,Private,0,0,1521,2013.0,CHINA               ,3.0,6297,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547888313,CHINA               ,Subsidiary,Private,1048,9412885,1522,2000.0,CHINA               ,3.0,6297,28709299,235322,145899,75.5,0.0,0.0,300.5,0.0,350.5
639583585,CHINA               ,Subsidiary,Unknown,20,1756880,8071,2023.0,CHINA               ,3.0,2,5622016,144064,89319,5.5,5.5,5.5,5.5,5.5,5.5
637932748,CHINA               ,Branch,Private,0,0,5812,,CHINA               ,0.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638019432,CHINA               ,Subsidiary,Private,13,3375190,6722,2022.0,CHINA               ,3.0,29,0,239638,148575,5.5,5.5,5.5,5.5,5.5,5.5
639542460,CHINA               ,Subsidiary,Private,12,1203780,7922,2023.0,CHINA               ,3.0,4,3828020,97506,60453,5.5,5.5,5.5,5.5,5.5,5.5
639603795,CHINA               ,Subsidiary,Private,22,4838504,1522,2023.0,CHINA               ,3.0,23,14757437,120963,74997,5.5,5.5,5.5,5.5,5.5,5.5
637993956,CHINA               ,Branch,Unknown,0,0,8011,,CHINA               ,0.0,8,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728836464,CHINA               ,Subsidiary,Private,20,3835200,7353,2017.0,CHINA               ,3.0,37,18562368,310651,192603,30.5,5.5,5.5,5.5,5.5,5.5
728762672,CHINA               ,Subsidiary,Private,7,428484,191,2018.0,CHINA               ,3.0,2,0,16282,10094,0.0,0.0,0.0,0.0,0.0,0.0
637971253,CHINA               ,Branch,Private,1,0,9999,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
638126426,CHINA               ,Subsidiary,Private,8,399024,291,2022.0,CHINA               ,3.0,2,0,15163,9401,0.0,0.0,0.0,0.0,0.0,0.0
728877821,CHINA               ,Parent,Private,0,2843,6531,2019.0,CHINA               ,3.0,2,10036,233,144,5.5,5.5,5.5,0.0,5.5,5.5
728819159,CHINA               ,Branch,Private,0,0,5812,2019.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728892539,CHINA               ,Branch,Private,1,0,5912,2019.0,CHINA               ,3.0,16,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
728801160,CHINA               ,Subsidiary,Private,70,2802590,3569,2015.0,CHINA               ,3.0,2,11238386,100893,62553,30.5,5.5,5.5,5.5,5.5,5.5
728887488,CHINA               ,Branch,Private,0,0,7371,2019.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
728795443,CHINA               ,Branch,Private,0,0,2823,2011.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728755205,CHINA               ,Branch,Private,0,0,5141,2015.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728790565,CHINA               ,Branch,Private,0,0,7389,2010.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
728848316,CHINA               ,Parent,Private,0,3016950,4131,2018.0,CHINA               ,3.0,2,9714579,87492,54245,5.5,5.5,5.5,0.0,0.0,0.0
728865897,CHINA               ,Branch,Private,1,0,5999,2016.0,CHINA               ,3.0,148,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547937006,CHINA               ,Parent,Unknown,5,957670,8641,1995.0,CHINA               ,0.0,2,0,67037,41562,5.5,5.5,5.5,5.5,5.5,5.5
547890990,CHINA               ,Subsidiary,Private,25,605045,7389,1995.0,CHINA               ,3.0,2,2928418,42353,26258,30.5,5.5,5.5,5.5,5.5,5.5
728856125,CHINA               ,Branch,Private,0,1564,4215,2013.0,CHINA               ,3.0,15,5662,59,36,5.5,5.5,5.5,0.0,0.0,0.0
639559693,CHINA               ,Branch,Private,0,0,5122,1998.0,CHINA               ,3.0,148,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728824026,CHINA               ,Parent,Private,0,2641980,5084,2016.0,CHINA               ,3.0,2,8982732,79259,49140,5.5,5.5,5.5,0.0,0.0,0.0
728836035,CHINA               ,Parent,Private,0,1244380,7549,2019.0,CHINA               ,3.0,2,5101958,100795,62492,5.5,5.5,5.5,0.0,5.5,5.5
728761273,CHINA               ,Branch,Private,0,0,4215,2016.0,CHINA               ,3.0,22,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639560489,CHINA               ,Branch,Private,1,0,5912,2023.0,CHINA               ,3.0,130,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
728771756,CHINA               ,Branch,Private,1,0,5999,2015.0,CHINA               ,3.0,130,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
637979262,CHINA               ,Branch,Private,0,0,5912,2022.0,CHINA               ,3.0,130,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728910081,CHINA               ,Branch,Private,0,0,4924,2019.0,CHINA               ,3.0,6297,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728829642,CHINA               ,Branch,Private,1,0,4724,2015.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
638165722,CHINA               ,Parent,Private,0,1598450,5047,2023.0,CHINA               ,3.0,2,5434730,47954,29731,5.5,5.5,5.5,0.0,0.0,0.0
728819060,CHINA               ,Branch,Private,0,1564,6531,2019.0,CHINA               ,3.0,2,5521,128,79,5.5,5.5,5.5,0.0,5.5,5.5
728807899,CHINA               ,Subsidiary,Private,20,1736580,7819,2015.0,CHINA               ,3.0,2,5574422,140663,87211,5.5,5.5,5.5,5.5,5.5,5.5
547790859,CHINA               ,Branch,Private,5,64460,7319,2007.0,CHINA               ,3.0,11,311986,4512,2797,5.5,5.5,5.5,5.5,5.5,5.5
728893360,CHINA               ,Subsidiary,Private,12,2005515,7373,2018.0,CHINA               ,3.0,13,9706693,180496,111907,5.5,5.5,5.5,5.5,5.5,5.5
547813254,CHINA               ,Parent,Private,5,150749,5983,1999.0,CHINA               ,3.0,6,363305,4522,2803,5.5,5.5,5.5,5.5,5.5,5.5
547794488,CHINA               ,Parent,Unknown,17,957670,8641,2002.0,CHINA               ,0.0,3,0,67037,41562,5.5,5.5,5.5,5.5,5.5,5.5
639540286,CHINA               ,Subsidiary,Private,12,1203780,7922,2022.0,CHINA               ,3.0,20,3828020,97506,60453,5.5,5.5,5.5,5.5,5.5,5.5
638026585,CHINA               ,Subsidiary,Unknown,27,2696301,8741,,CHINA               ,0.0,44,9086534,218400,135408,30.5,5.5,5.5,5.5,5.5,5.5
728793467,CHINA               ,Branch,Private,1,0,8741,2018.0,CHINA               ,3.0,23,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
638155664,CHINA               ,Branch,Private,0,0,7379,2023.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
637967406,CHINA               ,Subsidiary,Unknown,27,2696301,8741,2022.0,HONG KONG           ,3.0,118,9086534,218400,135408,30.5,5.5,5.5,5.5,5.5,5.5
639542400,CHINA               ,Subsidiary,Unknown,9,420903,8721,2023.0,CHINA               ,3.0,2,1334263,29463,18267,5.5,5.5,5.5,5.5,5.5,5.5
638083122,CHINA               ,Subsidiary,Private,100,4373500,2221,2023.0,CHINA               ,3.0,149,18543640,157446,97616,30.5,5.5,5.5,5.5,5.5,0.0
638034168,CHINA               ,Parent,Private,0,441376,7389,,CHINA               ,0.0,2,2136260,30896,19155,5.5,5.5,5.5,0.0,5.5,5.5
547768317,CHINA               ,Subsidiary,Private,0,3723300,1629,1996.0,CHINA               ,3.0,27,11356065,93082,57710,5.5,5.5,5.5,0.0,0.0,0.0
639633716,CHINA               ,Subsidiary,Private,13,3375190,6722,2023.0,CHINA               ,12.0,2,0,239638,148575,5.5,5.5,5.5,5.5,5.5,5.5
547832089,CHINA               ,Parent,Unknown,0,18681500,8299,,CHINA               ,101.0,2,56231315,691216,428553,5.5,5.5,5.5,0.0,0.0,0.0
547891358,CHINA               ,Parent,Unknown,0,47253336,8062,2018.0,CHINA               ,101.0,3,151210675,2835200,1757824,5.5,5.5,5.5,0.0,0.0,0.0
639610327,CHINA               ,Branch,Private,0,0,9999,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638063661,CHINA               ,Subsidiary,Private,11,942337,1721,2022.0,CHINA               ,3.0,3,2883551,27328,16943,5.5,5.5,5.5,5.5,5.5,5.5
639531756,CHINA               ,Branch,Private,1,0,8711,2023.0,CHINA               ,3.0,70,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
637990481,CHINA               ,Branch,Private,0,0,7699,2022.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547828780,CHINA               ,Parent,Unknown,0,23519760,8069,1983.0,CHINA               ,101.0,2,75263232,1411186,874935,5.5,5.5,5.5,0.0,0.0,0.0
547952598,CHINA               ,Subsidiary,Private,191,21837550,3999,1993.0,CHINA               ,3.0,752,66822903,611451,379099,300.5,5.5,0.0,30.5,5.5,0.0
547952333,CHINA               ,Subsidiary,Private,0,40082400,1011,1979.0,CHINA               ,3.0,752,0,1082225,670979,5.5,5.5,5.5,0.0,0.0,0.0
547931158,CHINA               ,Subsidiary,Private,0,1858910,6512,2007.0,CHINA               ,3.0,9,6561952,150572,93354,5.5,5.5,5.5,0.0,5.5,5.5
547802975,CHINA               ,Branch,Private,230,0,3241,,CHINA               ,3.0,2,0,0,0,300.5,5.5,0.0,30.5,5.5,0.0
638100088,CHINA               ,Subsidiary,Private,32,3189440,4731,2023.0,CHINA               ,3.0,2,8005494,92494,57346,30.5,5.5,5.5,5.5,5.5,5.5
639595939,CHINA               ,Branch,Private,0,0,7389,2023.0,CHINA               ,3.0,114,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
639600072,CHINA               ,Branch,Private,0,0,7336,2023.0,CHINA               ,3.0,114,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638025878,CHINA               ,Branch,Private,0,0,4131,,CHINA               ,0.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
637993342,CHINA               ,Branch,Unknown,0,0,8711,2020.0,CHINA               ,3.0,150,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639551242,CHINA               ,Branch,Private,0,0,7922,2023.0,CHINA               ,3.0,10,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638047070,CHINA               ,Subsidiary,Private,15,437340,5812,2023.0,CHINA               ,3.0,86,1110844,7872,4880,5.5,5.5,5.5,5.5,5.5,5.5
728831907,CHINA               ,Branch,Private,0,0,5051,2014.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639594804,CHINA               ,Branch,Private,0,0,7363,,CHINA               ,0.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
639612025,CHINA               ,Branch,Private,0,0,9999,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547824165,CHINA               ,Parent,Private,21,736309,5331,2001.0,CHINA               ,3.0,18,1332719,13254,8217,5.5,5.5,5.5,5.5,5.5,5.5
547823839,CHINA               ,Parent,Private,26,92385,5331,2002.0,CHINA               ,3.0,24,167217,1663,1031,5.5,5.5,5.5,5.5,5.5,5.5
547808502,CHINA               ,Parent,Private,70,756954,5331,2002.0,CHINA               ,3.0,21,1370087,13625,8447,30.5,5.5,5.5,5.5,5.5,5.5
639650736,CHINA               ,Branch,Private,1,0,9999,2023.0,CHINA               ,3.0,7,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
547814878,CHINA               ,Parent,Private,3,779380,5331,2001.0,CHINA               ,3.0,52,1410678,14029,8697,5.5,5.5,5.5,5.5,0.0,0.0
547824163,CHINA               ,Parent,Private,5,1204258,5331,2001.0,CHINA               ,3.0,38,2179707,21677,13439,5.5,5.5,5.5,5.5,5.5,5.5
547821938,CHINA               ,Parent,Private,0,462583,5331,2001.0,CHINA               ,3.0,23,837275,8326,5162,5.5,5.5,5.5,0.0,0.0,0.0
639631263,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,2,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
547818585,CHINA               ,Parent,Private,41,35619,1623,2006.0,CHINA               ,3.0,2,108638,1033,640,5.5,5.5,5.5,5.5,5.5,5.5
547820277,CHINA               ,Parent,Private,20,1054800,6512,2005.0,CHINA               ,3.0,2,3723444,85439,52972,5.5,5.5,5.5,5.5,5.5,5.5
638061587,CHINA               ,Subsidiary,Private,26,208364,4215,2023.0,CHINA               ,3.0,2,754278,7918,4909,5.5,5.5,5.5,5.5,5.5,5.5
637982465,CHINA               ,Branch,Private,0,0,5099,2023.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547814271,CHINA               ,Branch,Private,124,1448153,4131,2003.0,CHINA               ,3.0,64,4663053,41996,26037,75.5,5.5,5.5,30.5,5.5,0.0
547814390,CHINA               ,Subsidiary,Private,26,427009,6512,2001.0,CHINA               ,3.0,64,1507342,35015,21709,30.5,5.5,5.5,5.5,5.5,5.5
638002927,CHINA               ,Subsidiary,Unknown,27,2696301,8741,2022.0,CHINA               ,3.0,7,9086534,218400,135408,30.5,5.5,5.5,5.5,5.5,5.5
547808515,CHINA               ,Subsidiary,Private,55,166880,5999,1999.0,CHINA               ,3.0,13,402181,5006,3103,30.5,5.5,5.5,5.5,5.5,5.5
547771386,CHINA               ,Parent,Private,10,4338621,5191,2002.0,CHINA               ,3.0,2,10152373,130159,80698,5.5,5.5,5.5,5.5,5.5,5.5
547815814,CHINA               ,Subsidiary,Private,9,15817,6531,2003.0,CHINA               ,3.0,7,55834,1297,804,5.5,5.5,5.5,5.5,5.5,5.5
638041175,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,2,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
547812881,CHINA               ,Subsidiary,Private,11,115237472,5051,2008.0,CHINA               ,3.0,12,391807405,2304749,1428944,5.5,5.5,5.5,5.5,5.5,5.5
728893056,CHINA               ,Parent,Private,0,1379300,7389,2018.0,CHINA               ,3.0,2,6675812,111723,69268,5.5,5.5,5.5,0.0,5.5,5.5
639513406,CHINA               ,Subsidiary,Private,25,12412550,5052,2023.0,CHINA               ,3.0,119,42202670,359964,223177,5.5,5.5,5.5,5.5,5.5,5.5
547814080,CHINA               ,Branch,Private,6,99620,4173,2007.0,CHINA               ,3.0,20,320776,3786,2347,5.5,5.5,5.5,5.5,5.5,5.5
547808516,CHINA               ,Subsidiary,Private,11,4271354,6512,2000.0,CHINA               ,3.0,20,15077880,345980,214507,5.5,5.5,5.5,5.5,5.5,5.5
547811282,CHINA               ,Branch,Private,15,297395,5983,2007.0,CHINA               ,3.0,29,716722,8922,5531,5.5,5.5,5.5,5.5,5.5,5.5
547817263,CHINA               ,Subsidiary,Private,29,29300,7371,2005.0,CHINA               ,3.0,2,141812,3223,1998,30.5,5.5,0.0,5.5,5.5,5.5
